match id,team1_id,team2_id,winner_id,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,toss_winner_team_id
9516394,30400,30393,30400,field,En Gs Ka,Kolkata,2023-04-06,night match,In Pr Le,2023,2057,0.6875,0.506172839506173,170.933333333333,50,165.1,30393
9516408,30428,30421,30428,field,Ba Ct Sm Gi,Guwahati,2023-04-08,day/night match,In Pr Le,2023,20068,1,0.51219512195122,174.266666666667,66.67,148.5,30421
9516415,30435,30414,30414,field,We Sm Mi,Mumbai,2023-04-08,night match,In Pr Le,2023,5004,0.789473684210526,1,161.733333333333,33.33,164.466666666667,30414
9256561,69,48,48,field,Jn Ds Ol Qn,Queenstown,2023-04-08,day match,Si La tr of Nw Zd,2022/23,11584,0.705882352941177,1.95238095238095,161,0,142.125,48
9516422,48341,30400,30400,bat,Na Mi Sm Ad,Ahmedabad,2023-04-09,day/night match,In Pr Le,2023,5893,0.647058823529412,1.97560975609756,162.75,100,154.733333333333,48341
9516457,30407,48341,48341,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-04-13,night match,In Pr Le,2023,7118,0.818181818181818,1.32786885245902,164.666666666667,0,189,48341
9516464,36014,30400,36014,field,En Gs Ka,Kolkata,2023-04-14,night match,In Pr Le,2023,2057,0.882352941176471,0.0163934426229508,172.066666666667,25,165.466666666667,30400
9516471,30393,30421,30393,field,M Cy Sm Bu,Bengaluru,2023-04-15,day/night match,In Pr Le,2023,4794,1,1.48780487804878,174.933333333333,100,171.5,30421
9516492,48341,30428,30428,field,Na Mi Sm Ad,Ahmedabad,2023-04-16,night match,In Pr Le,2023,5893,0.7,1.97560975609756,165,100,158.6,30428
9516485,30400,30435,30435,field,We Sm Mi,Mumbai,2023-04-16,day/night match,In Pr Le,2023,5004,1.06666666666667,1,183.266666666667,66.67,166.2,30435
9516499,30414,30393,30414,field,M Cy Sm Bu,Bengaluru,2023-04-17,night match,In Pr Le,2023,4794,1.5,0.753086419753086,174.2,75,167,30393
9377325,48,62,48,bat,Gi Sm Le,Lahore,2023-04-17,night match,Nw Zd tr of Pn,2023,3828,0.692307692307692,0.506172839506173,176.733333333333,25,162.5,48
9516506,30435,36014,30435,field,Rv Gi Il Sm Ul Hd,Hyderabad,2023-04-18,night match,In Pr Le,2023,13880,1,2.9047619047619,163.2,100,186.5,36014
9516520,30393,30407,30393,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-04-20,day/night match,In Pr Le,2023,7118,3.2,1,181.466666666667,33.33,177.166666666667,30407
9516527,30400,30421,30421,field,An Jy Sm Di,Delhi,2023-04-20,night match,In Pr Le,2023,2344,0.933333333333333,1.95238095238095,186.466666666667,40,143.866666666667,30421
9516541,48341,48334,48341,bat,Bt Ra Si Al Bi Ve Ea Ct Sm Lw,Lucknow,2023-04-22,day/night match,In Pr Le,2023,23498,0.722222222222222,1.48780487804878,165.8,100,148.111111111111,48341
9516590,30428,30414,30428,bat,Si Mh Sm Jr,Jaipur,2023-04-27,night match,In Pr Le,2023,4661,0.772727272727273,0.672131147540984,180.733333333333,50,125.857142857143,30428
9516597,48334,30407,48334,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,2023-04-28,night match,In Pr Le,2023,7118,3,0.672131147540984,181.214285714286,0,173.375,30407
9516611,36014,30421,36014,bat,An Jy Sm Di,Delhi,2023-04-29,night match,In Pr Le,2023,2344,1,1,183.466666666667,0,145.8,36014
9516604,30400,48341,48341,field,En Gs Ka,Kolkata,2023-04-29,day/night match,In Pr Le,2023,2057,1.33333333333333,0.672131147540984,184.2,50,169.5,48341
9516618,30414,30407,30407,bat,MA Cm Sm Ck Ci,Chennai,2023-04-30,day/night match,In Pr Le,2023,2050,4,1.48780487804878,182.333333333333,25,156.35,30414
9516632,30393,48334,30393,bat,Bt Ra Si Al Bi Ve Ea Ct Sm Lw,Lucknow,2023-05-01,night match,In Pr Le,2023,23498,1.125,1.48780487804878,184.533333333333,100,146.45,30393
9516639,30421,48341,30421,bat,Na Mi Sm Ad,Ahmedabad,2023-05-02,night match,In Pr Le,2023,5893,1.15384615384615,0.344262295081967,176.6,0,160.066666666667,30421
9516660,30400,36014,30400,bat,Rv Gi Il Sm Ul Hd,Hyderabad,2023-05-04,night match,In Pr Le,2023,13880,0.733333333333333,0.51219512195122,181.8,60,185.75,30400
9516681,30393,30421,30421,bat,An Jy Sm Di,Delhi,2023-05-06,night match,In Pr Le,2023,2344,1.46666666666667,1.48780487804878,182.866666666667,100,152.666666666667,30393
9516688,48341,48334,48341,field,Na Mi Sm Ad,Ahmedabad,2023-05-07,day/night match,In Pr Le,2023,5893,1,1.48780487804878,160.4,100,160.466666666667,48334
9516695,30428,36014,36014,bat,Si Mh Sm Jr,Jaipur,2023-05-07,night match,In Pr Le,2023,4661,0.789473684210526,1.48780487804878,182.8,66.67,133.375,30428
9516702,30407,30400,30400,bat,En Gs Ka,Kolkata,2023-05-08,night match,In Pr Le,2023,2057,0.7,1.95238095238095,177.066666666667,50,173,30407
9516709,30393,30435,30435,field,We Sm Mi,Mumbai,2023-05-09,night match,In Pr Le,2023,5004,1.5,1,180.533333333333,100,169.3,30435
9516716,30414,30421,30414,bat,MA Cm Sm Ck Ci,Chennai,2023-05-10,night match,In Pr Le,2023,2050,1.33333333333333,1,182.866666666667,33.33,160.363636363636,30414
9516723,30400,30428,30428,field,En Gs Ka,Kolkata,2023-05-11,night match,In Pr Le,2023,2057,0.647058823529412,0.672131147540984,179,50,176.1,30428
9516730,30435,48341,30435,field,We Sm Mi,Mumbai,2023-05-12,night match,In Pr Le,2023,5004,1.1875,1,171.666666666667,100,171.7,48341
9516744,30407,30421,30407,field,An Jy Sm Di,Delhi,2023-05-13,night match,In Pr Le,2023,2344,0.5,0.344262295081967,179.866666666667,0,155.9,30421
9516751,30393,30428,30393,bat,Si Mh Sm Jr,Jaipur,2023-05-14,day/night match,In Pr Le,2023,4661,1.33333333333333,0.506172839506173,181.2,66.67,142.5,30393
9516758,30414,30400,30400,bat,MA Cm Sm Ck Ci,Chennai,2023-05-14,night match,In Pr Le,2023,2050,1.58333333333333,1.48780487804878,185.266666666667,75,159.791666666667,30414
9516765,48341,36014,48341,field,Na Mi Sm Ad,Ahmedabad,2023-05-15,night match,In Pr Le,2023,5893,0.8125,1,168.333333333333,0,165.266666666667,36014
9516772,48334,30435,48334,field,Bt Ra Si Al Bi Ve Ea Ct Sm Lw,Lucknow,2023-05-16,night match,In Pr Le,2023,23498,0.736842105263158,0.259259259259259,184.533333333333,100,143.772727272727,30435
9516786,36014,30393,30393,field,Rv Gi Il Sm Ul Hd,Hyderabad,2023-05-18,night match,In Pr Le,2023,13880,0.653846153846154,0.672131147540984,184.466666666667,33.33,180,30393
9516793,30407,30428,30428,field,Hl Ph Ct An Sm Da,Dharamsala,2023-05-19,night match,In Pr Le,2023,13453,0.238095238095238,0.672131147540984,179,50,165.75,30428
9432996,6698,8182,8182,field,En Bm,Birmingham,2023-05-20,day match,Vy Bt,2023,1161,1,1.24691358024691,160.4,0,148.966666666667,8182
9516800,30414,30421,30414,bat,An Jy Sm Di,Delhi,2023-05-20,day/night match,In Pr Le,2023,2344,1.21428571428571,1,180.866666666667,50,156.6,30414
9432989,10366,10618,10366,field,En Bm,Birmingham,2023-05-20,day/night match,Vy Bt,2023,1161,0.6,1,172,50,148.966666666667,10618
9516821,30393,48341,48341,field,M Cy Sm Bu,Bengaluru,2023-05-21,night match,In Pr Le,2023,4794,1.86666666666667,1,184.066666666667,50,185.333333333333,48341
9516814,36014,30435,30435,field,We Sm Mi,Mumbai,2023-05-21,day/night match,In Pr Le,2023,5004,0.875,0.506172839506173,186.6,0,173.266666666667,30435
9592463,30414,48341,30414,field,MA Cm Sm Ck Ci,Chennai,2023-05-23,night match,In Pr Le,2023,2050,1.2,0.672131147540984,183.733333333333,0,158.692307692308,48341
9433017,7608,8056,8056,bat,St Le Gd Cy,Canterbury,2023-05-24,day/night match,Vy Bt,2023,342,0.416666666666667,0.51219512195122,162.2,66.67,164.818181818182,7608
9592470,30435,48334,30435,bat,MA Cm Sm Ck Ci,Chennai,2023-05-24,night match,In Pr Le,2023,2050,1.33333333333333,1.97560975609756,177.866666666667,0,159.107142857143,30435
9433003,7727,9701,9701,field,Te Cr As Cy Gd Tn,Taunton,2023-05-24,night match,Vy Bt,2023,1042,2,2.46341463414634,165.133333333333,60,177.321428571429,9701
9433010,10576,8917,10576,bat,Cy Gd Nn,Northampton,2023-05-24,day/night match,Vy Bt,2023,1637,0.631578947368421,0.51219512195122,172.6,50,171.541666666667,10576
9433024,8301,8182,8301,bat,Od Td Mr,Manchester,2023-05-25,day/night match,Vy Bt,2023,538,1,1.24691358024691,163.266666666667,50,154.2,8182
9433031,9876,8700,9876,bat,Ls Ln,London,2023-05-25,day/night match,Vy Bt,2023,83,0.545454545454545,1,164.333333333333,100,141.576923076923,9876
9433073,7608,7573,7573,field,Cy Gd Bl,Bristol,2023-05-26,day/night match,Vy Bt,2023,1245,1,1,157.8,100,165.65,7573
9433066,8917,6838,6838,bat,Cy Gd Nn,Northampton,2023-05-26,day/night match,Vy Bt,2023,1637,2,21,181.066666666667,100,172.846153846154,8917
9433059,8700,7727,7727,field,Te Re Bl Sn,Southampton,2023-05-26,night match,Vy Bt,2023,8301,0.909090909090909,0.259259259259259,166.866666666667,100,148.133333333333,7727
9433080,6698,8987,8987,bat,Tt Be Nm,Nottingham,2023-05-26,day/night match,Vy Bt,2023,251,0.727272727272727,1.32786885245902,162.933333333333,0,149.066666666667,6698
9433052,8301,10366,10366,bat,Ge Rd Lr,Leicester,2023-05-26,day/night match,Vy Bt,2023,1378,0.642857142857143,1.65573770491803,159.6,0,162,8301
9433038,9876,8056,9876,field,Kn Ol Ln,London,2023-05-26,day/night match,Vy Bt,2023,328,0.666666666666667,1,167.866666666667,50,142.733333333333,9876
9433045,9967,9701,9701,field,Cy Gd He,Brighton,2023-05-26,night match,Vy Bt,2023,797,0.833333333333333,0.344262295081967,176.533333333333,100,161.388888888889,9701
9433115,9876,9967,9967,field,Kn Ol Ln,London,2023-05-28,day match,Vy Bt,2023,328,1.6,2.9047619047619,170,50,144.6,9967
9592484,48341,30414,30414,field,Na Mi Sm Ad,Ahmedabad,2023-05-28,night match,In Pr Le,2023,5893,1.0625,1,175.2,50,165.666666666667,30414
9433122,10576,8301,10576,bat,Cy Gd Nw Rd Wr,Worcester,2023-05-29,day match,Vy Bt,2023,1525,1.33333333333333,0.259259259259259,172.933333333333,33.33,161.9375,10576
9433129,6698,8917,8917,field,Cy Gd Dy,Derby,2023-05-29,day match,Vy Bt,2023,769,0.625,61,164.666666666667,50,169.571428571429,8917
9433136,7608,8700,7608,field,Mt Ts Sl Gd Nd,Northwood,2023-05-29,day match,Vy Bt,2023,14265,0.636363636363636,0.0476190476190476,158.733333333333,100,0,8700
9433164,9701,8056,9701,field,St Le Gd Cy,Canterbury,2023-05-30,day/night match,Vy Bt,2023,342,0.5,1.97560975609756,159.466666666667,60,160.625,9701
9433171,10618,8987,10618,bat,Tt Be Nm,Nottingham,2023-05-30,day/night match,Vy Bt,2023,251,1,0.344262295081967,179.133333333333,50,156.9,10618
9433185,10366,8917,10366,field,Cy Gd Nn,Northampton,2023-05-31,day/night match,Vy Bt,2023,1637,0.866666666666667,2.9047619047619,173.533333333333,100,170.428571428571,8917
9433206,7258,9967,7258,field,Cy Gd He,Brighton,2023-06-01,day/night match,Vy Bt,2023,797,2.83333333333333,3.85714285714286,165.066666666667,50,163.6,9967
9433213,6698,8301,6698,field,Ge Rd Lr,Leicester,2023-06-01,day/night match,Vy Bt,2023,1378,1.33333333333333,0.672131147540984,163.133333333333,75,162.3,6698
9433199,10618,8182,10618,field,Hy Ls,Leeds,2023-06-01,night match,Vy Bt,2023,1266,0.866666666666667,0.672131147540984,179.466666666667,33.33,167.033333333333,8182
9433220,8182,6838,6838,bat,Re Gd Cr le St,Chester-le-Street,2023-06-02,day/night match,Vy Bt,2023,7286,1.4,1.95238095238095,163.4,50,154.035714285714,8182
9433269,10576,8987,10576,field,Tt Be Nm,Nottingham,2023-06-02,day/night match,Vy Bt,2023,251,0.857142857142857,0.672131147540984,173.266666666667,0,154.333333333333,10576
9433234,7727,7258,7727,field,Cy Gd Cd,Chelmsford,2023-06-02,day/night match,Vy Bt,2023,2239,0.470588235294118,1,157,66.67,150.272727272727,7258
9433227,8056,7573,7573,field,Sa Gs Cf,Cardiff,2023-06-02,day/night match,Vy Bt,2023,4521,2,1,164.933333333333,100,138.5,7573
9433262,9876,7608,7608,field,Cy Gd Bl,Bristol,2023-06-02,day/night match,Vy Bt,2023,1245,1.8,1.95238095238095,171.333333333333,100,165.272727272727,7608
9433241,8700,9701,9701,field,Te Cr As Cy Gd Tn,Taunton,2023-06-02,day/night match,Vy Bt,2023,1042,1.57142857142857,0.0123456790123456,167.4,0,170.466666666667,9701
9433276,9967,7727,7727,bat,Te Re Bl Sn,Southampton,2023-06-03,day/night match,Vy Bt,2023,8301,0.444444444444444,0.259259259259259,176.8,33.33,147.333333333333,9967
9433325,9701,7258,9701,field,Te Cr As Cy Gd Tn,Taunton,2023-06-04,day match,Vy Bt,2023,1042,0.692307692307692,1.32786885245902,158.733333333333,33.33,167.333333333333,7258
9433318,7573,9967,7573,field,Cy Gd He,Brighton,2023-06-04,day match,Vy Bt,2023,797,1.4,2.9047619047619,162,50,162.409090909091,9967
9433290,6698,10618,10618,field,Hy Ls,Leeds,2023-06-04,day match,Vy Bt,2023,1266,1,0.672131147540984,164.133333333333,66.67,167.2,10618
9433332,8056,9876,9876,bat,St Le Gd Cy,Canterbury,2023-06-04,day match,Vy Bt,2023,342,1.22222222222222,0.51219512195122,166.333333333333,40,158.5,8056
9433339,10576,8917,8917,field,Cy Gd Nw Rd Wr,Worcester,2023-06-04,day match,Vy Bt,2023,1525,0.866666666666667,2.9047619047619,177.933333333333,66.67,162.444444444444,8917
9433304,8182,8987,8987,bat,Tt Be Nm,Nottingham,2023-06-04,day match,Vy Bt,2023,251,1,0.672131147540984,165,66.67,155.4,8182
9433311,6838,8301,8301,field,Re Gd Cr le St,Chester-le-Street,2023-06-04,day match,Vy Bt,2023,7286,1.11111111111111,1,173,50,153.933333333333,6838
9433360,9967,7258,7258,bat,Cy Gd Cd,Chelmsford,2023-06-06,night match,Vy Bt,2023,2239,0.357142857142857,0.51219512195122,179.8,40,150.666666666667,9967
9433367,10618,8301,10618,bat,Ge Rd Lr,Leicester,2023-06-06,day/night match,Vy Bt,2023,1378,1.625,1.48780487804878,185.466666666667,25,161.666666666667,10618
9433381,10576,8182,8182,field,Sy Pk Bl,Blackpool,2023-06-07,day/night match,Vy Bt,2023,1658,0.769230769230769,2.9047619047619,179.2,33.33,180,8182
9433402,10366,6698,6698,bat,En Bm,Birmingham,2023-06-07,day/night match,Vy Bt,2023,1161,1,2.9047619047619,174.266666666667,33.33,152.433333333333,10366
9433395,8056,7258,7258,bat,St Le Gd Cy,Canterbury,2023-06-07,day/night match,Vy Bt,2023,342,0.692307692307692,0.51219512195122,166.733333333333,66.67,159.571428571429,8056
9433374,7727,9701,7727,field,Te Re Bl Sn,Southampton,2023-06-07,night match,Vy Bt,2023,8301,1.22222222222222,0.801980198019802,162.533333333333,40,144.6,9701
9433388,9876,7573,9876,bat,Sa Gs Cf,Cardiff,2023-06-07,day/night match,Vy Bt,2023,4521,1.28571428571429,0.753086419753086,170.733333333333,50,142.9,9876
9433416,8987,6838,8987,field,Tt Be Nm,Nottingham,2023-06-08,day/night match,Vy Bt,2023,251,1.18181818181818,1.48780487804878,165.4,100,156.766666666667,6838
9433451,6698,8987,8987,field,Cy Gd Dy,Derby,2023-06-09,day/night match,Vy Bt,2023,769,1.33333333333333,0.672131147540984,167.4,0,167.3125,6698
9433437,7258,7573,7258,bat,Sa Gs Cf,Cardiff,2023-06-09,day/night match,Vy Bt,2023,4521,1.42857142857143,1,170.6,50,147.166666666667,7258
9433458,9701,7608,9701,field,Cy Gd Bl,Bristol,2023-06-09,day/night match,Vy Bt,2023,1245,5.5,1.97560975609756,158,100,161.958333333333,7608
9433430,10618,10576,10618,bat,Hy Ls,Leeds,2023-06-09,day/night match,Vy Bt,2023,1266,1.18181818181818,1.32786885245902,182.066666666667,100,166.2,10618
9433444,9876,9967,9876,field,Cy Gd He,Brighton,2023-06-09,night match,Vy Bt,2023,797,1.83333333333333,2.9047619047619,175.866666666667,33.33,165.791666666667,9967
9433465,7727,8056,8056,field,St Le Gd Cy,Canterbury,2023-06-09,day/night match,Vy Bt,2023,342,1.33333333333333,81,166.2,50,159.1,7727
9433472,6838,8301,8301,field,Ge Rd Lr,Leicester,2023-06-09,day/night match,Vy Bt,2023,1378,1.2,1.95238095238095,169.666666666667,40,159.8,6838
9657052,195,251,195,bat,Ga Cb Gd Ni,Nairobi,2023-06-10,day match,Ua tr of Ka,2023,4913,0.666666666666667,0.207920792079208,129.4,0,129,195
9657059,1350,251,251,bat,Ga Cb Gd Ni,Nairobi,2023-06-11,day match,Ua tr of Ka,2023,4913,0.333333333333333,0.0123456790123456,0,0,132,1350
9657136,251,195,251,bat,Ga Cb Gd Ni,Nairobi,2023-06-13,day match,Ua tr of Ka,2023,4913,0.75,1.97560975609756,130.222222222222,50,121.9,251
9657094,251,825,251,bat,Ga Cb Gd Ni,Nairobi,2023-06-14,day match,Ua tr of Ka,2023,4913,3,2.3594523740169,134.7,100,126.833333333333,251
9433528,8182,8917,8182,field,Cy Gd Nn,Northampton,2023-06-16,day/night match,Vy Bt,2023,1637,1.33333333333333,0.51219512195122,162,50,171.833333333333,8917
9433493,10366,10576,10366,field,Cy Gd Nw Rd Wr,Worcester,2023-06-16,day match,Vy Bt,2023,1525,1.11111111111111,1.48780487804878,177,33.33,164.1,10576
9433479,8301,10618,10618,field,Hy Ls,Leeds,2023-06-16,day/night match,Vy Bt,2023,1266,0.533333333333333,0.405940594059406,162.666666666667,60,168.566666666667,10618
9433521,9876,9701,9876,field,Te Cr As Cy Gd Tn,Taunton,2023-06-16,day/night match,Vy Bt,2023,1042,1.09090909090909,0.753086419753086,183.333333333333,50,164.466666666667,9701
9433514,7573,7258,7258,field,Cy Gd Cd,Chelmsford,2023-06-16,night match,Vy Bt,2023,2239,0.7,1,171.466666666667,33.33,150.461538461538,7258
9657038,825,251,251,bat,Ga Cb Gd Ni,Nairobi,2023-06-17,day match,Ua tr of Ka,2023,4913,0.333333333333333,0.320987654320988,146.75,0,126,825
9433570,7573,7608,7573,field,Sa Gs Cf,Cardiff,2023-06-18,day match,Vy Bt,2023,4521,1,1,176.2,33.33,151.9,7608
9433542,6698,10618,6698,field,Qs Pk Cd,Chesterfield,2023-06-18,day match,Vy Bt,2023,1511,1,0.405940594059406,165.133333333333,50,140,10618
9433563,7258,8700,7258,field,Ls Ln,London,2023-06-18,day match,Vy Bt,2023,83,1.85714285714286,81,176.8,75,143.071428571429,8700
9433584,8301,10576,10576,field,Ge Rd Lr,Leicester,2023-06-18,day match,Vy Bt,2023,1378,0.8,1.95238095238095,166.666666666667,50,159.833333333333,10576
9433556,9876,7727,7727,field,Kn Ol Ln,London,2023-06-18,day match,Vy Bt,2023,328,0.857142857142857,1,186,100,145.933333333333,7727
9433577,8917,8987,8917,bat,Cy Gd Nn,Northampton,2023-06-18,day match,Vy Bt,2023,1637,0.916666666666667,0.672131147540984,182.466666666667,0,173,8917
9657080,195,251,251,bat,Ga Cb Gd Ni,Nairobi,2023-06-18,day match,Ua tr of Ka,2023,4913,1.33333333333333,0.506172839506173,143.857142857143,33.33,118.3125,195
9657122,251,1350,251,bat,Ga Cb Gd Ni,Nairobi,2023-06-19,day match,Ua tr of Ka,2023,4913,2,101,129.307692307692,100,118.333333333333,251
9433591,7258,9701,9701,field,Cy Gd Cd,Chelmsford,2023-06-19,day/night match,Vy Bt,2023,2239,1.16666666666667,1.65573770491803,182.6,50,152.285714285714,9701
9433619,6838,10366,10366,field,Re Gd Cr le St,Chester-le-Street,2023-06-20,day/night match,Vy Bt,2023,7286,1.11111111111111,0.506172839506173,166.266666666667,50,153.766666666667,10366
9433605,9876,7573,9876,field,Kn Ol Ln,London,2023-06-20,day/night match,Vy Bt,2023,328,1.33333333333333,1.97560975609756,184.2,66.67,144.866666666667,7573
9433598,8917,10618,8917,bat,Hy Ls,Leeds,2023-06-20,day match,Vy Bt,2023,1266,0.866666666666667,0.753086419753086,179.4,0,169.8,8917
9433626,9967,8056,8056,bat,Cy Gd He,Brighton,2023-06-20,day/night match,Vy Bt,2023,797,0.6,0.0476190476190476,182.533333333333,50,168.115384615385,9967
9433640,8987,8301,8987,bat,Ge Rd Lr,Leicester,2023-06-20,day/night match,Vy Bt,2023,1378,1.71428571428571,1.48780487804878,164.533333333333,50,154.666666666667,8987
9433633,7727,7608,7608,field,Cy Gd Bl,Bristol,2023-06-20,day/night match,Vy Bt,2023,1245,4,1.97560975609756,167.333333333333,100,164.192307692308,7608
9433612,8182,10576,10576,bat,Cy Gd Nw Rd Wr,Worcester,2023-06-20,day/night match,Vy Bt,2023,1525,1.27272727272727,1.95238095238095,163.733333333333,75,166.045454545455,8182
9657157,251,195,251,bat,Ga Cb Gd Ni,Nairobi,2023-06-21,day match,Ua tr of Ka,2023,4913,0.4,4.80952380952381,131,75,117.1,251
9433647,8917,6698,6698,bat,Cy Gd Nn,Northampton,2023-06-21,day/night match,Vy Bt,2023,1637,0.611111111111111,1,181.2,66.67,168.4,8917
9433682,7258,8056,8056,field,Cy Gd Cd,Chelmsford,2023-06-22,day/night match,Vy Bt,2023,2239,1.5,1.97560975609756,186.333333333333,50,154.566666666667,7258
9433689,7608,9967,9967,field,Cy Gd Bl,Bristol,2023-06-22,day/night match,Vy Bt,2023,1245,1,61,158.133333333333,66.67,161.142857142857,9967
9433675,8987,10576,10576,field,Cy Gd Nw Rd Wr,Worcester,2023-06-22,day/night match,Vy Bt,2023,1525,1,1.97560975609756,163.666666666667,50,165.916666666667,10576
9433738,8056,8700,8056,field,St Le Gd Cy,Canterbury,2023-06-23,day/night match,Vy Bt,2023,342,1.57142857142857,61,171.666666666667,66.67,160.533333333333,8700
9433696,7258,7727,7727,field,Te Re Bl Sn,Southampton,2023-06-23,day/night match,Vy Bt,2023,8301,1.06666666666667,1,186.2,25,146.2,7727
9433703,10366,10576,10366,field,En Bm,Birmingham,2023-06-23,day/night match,Vy Bt,2023,1161,0.75,1.32786885245902,175.466666666667,50,156.5,10576
9433724,9967,7573,9967,bat,Sa Gs Cf,Cardiff,2023-06-23,day/night match,Vy Bt,2023,4521,0.555555555555556,1,177.866666666667,33.33,155.733333333333,9967
9433745,8917,8301,8917,field,Ge Rd Lr,Leicester,2023-06-23,day/night match,Vy Bt,2023,1378,2.5,2.9047619047619,181.333333333333,33.33,155.633333333333,8917
9433710,8182,6698,8182,field,Od Td Mr,Manchester,2023-06-23,day/night match,Vy Bt,2023,538,1,0.672131147540984,164.466666666667,100,150.066666666667,6698
9433787,6698,8301,6698,field,Cy Gd Dy,Derby,2023-06-30,day/night match,Vy Bt,2023,769,1.55555555555556,2.9047619047619,175.266666666667,80,164.555555555556,6698
9433794,9967,8056,9967,field,St Le Gd Cy,Canterbury,2023-06-30,day/night match,Vy Bt,2023,342,0.545454545454545,0.506172839506173,180.266666666667,40,162.566666666667,9967
9433780,7258,8700,8700,field,Cy Gd Cd,Chelmsford,2023-06-30,day/night match,Vy Bt,2023,2239,3.33333333333333,41,183.866666666667,80,157.133333333333,8700
9433808,9967,7608,7608,bat,Cy Gd He,Brighton,2023-07-01,day match,Vy Bt,2023,797,1.75,1.48780487804878,179.2,50,168.285714285714,9967
9433864,8987,8301,8987,bat,Tt Be Nm,Nottingham,2023-07-02,day match,Vy Bt,2023,251,1,61,166.4,60,159.5,8987
9433843,9876,7258,7258,field,Kn Ol Ln,London,2023-07-02,day match,Vy Bt,2023,328,0.777777777777778,3.85714285714286,190.466666666667,0,149.833333333333,7258
9433836,9701,8056,9701,field,Te Cr As Cy Gd Tn,Taunton,2023-07-02,day/night match,Vy Bt,2023,1042,1.71428571428571,0.753086419753086,167.066666666667,60,164.5,9701
9433829,8917,8182,8182,field,Od Td Mr,Manchester,2023-07-02,day match,Vy Bt,2023,538,0.666666666666667,1,185.266666666667,40,151.5,8182
9433815,10366,6838,10366,bat,En Bm,Birmingham,2023-07-02,day match,Vy Bt,2023,1161,1.36363636363636,3.85714285714286,176.2,60,159.266666666667,10366
9433857,7608,7727,7727,field,Te Re Bl Sn,Southampton,2023-07-02,day match,Vy Bt,2023,8301,0.222222222222222,0.672131147540984,154.133333333333,33.33,151.6,7727
9433871,10366,7258,7258,field,En Bm,Birmingham,2023-07-06,day/night match,Vy Bt,2023,1161,0.75,3.85714285714286,179.066666666667,0,161.9,7258
9433878,9876,8182,9876,bat,Od Td Mr,Manchester,2023-07-07,day/night match,Vy Bt,2023,538,0.777777777777778,0.753086419753086,192,0,151.2,9876
9433892,10576,7727,7727,field,Te Re Bl Sn,Southampton,2023-07-07,day/night match,Vy Bt,2023,8301,0.6875,1,178.466666666667,0,148.966666666667,7727
9433913,9701,7258,9701,field,En Bm,Birmingham,2023-07-15,day match,Vy Bt,2023,1161,0.611111111111111,1.48780487804878,169.533333333333,60,166.266666666667,7258
9433906,9701,9876,9701,field,En Bm,Birmingham,2023-07-15,day match,Vy Bt,2023,1161,0.733333333333333,1,169.533333333333,40,166.266666666667,9876
9639125,293,188,188,field,St Il Ct Sm,Sylhet,2023-07-16,day/night match,An tr of Bh,2023,10961,0.466666666666667,0.344262295081967,152.6,50,162.409090909091,188
9681510,104,216,216,bat,Ge Ct Cb Gd Rn Pe Eh,Edinburgh,2023-07-21,day match,Id tr of Sd,2023,1672,0.25,0.0476190476190476,0,0,159.5,104
9681531,216,300,216,field,Ge Ct Cb Gd Rn Pe Eh,Edinburgh,2023-07-23,day match,Id tr of Sd,2023,1672,2.5,0.207920792079208,156.8,0,152.1,216
9681629,223,216,223,field,Ge Ct Cb Gd Rn Pe Eh,Edinburgh,2023-07-28,day match,Id tr of Sd,2023,1672,1.16666666666667,0.024390243902439,153.916666666667,0,153.75,216
9680159,47501,47487,47501,field,R Pa Sm Co,Colombo,2023-07-30,night match,La Pr Le,2023,7041,0.8,1.97560975609756,153.8,100,132,47487
9680173,47487,49657,47487,bat,R Pa Sm Co,Colombo,2023-07-31,night match,La Pr Le,2023,7041,1.42857142857143,41,162,0,133.4,47487
9680180,47501,47508,47508,bat,R Pa Sm Co,Colombo,2023-08-01,day match,La Pr Le,2023,7041,0.692307692307692,3.85714285714286,158,100,138.3,47501
9680187,49650,49657,49650,bat,R Pa Sm Co,Colombo,2023-08-01,night match,La Pr Le,2023,7041,1.14285714285714,1,0,0,138.3,49650
9489255,46731,46738,46731,field,Tt Be Nm,Nottingham,2023-08-01,night match,Te Hd Ms Cn,2023,251,0.952380952380952,2.9047619047619,140.6,33.33,160.033333333333,46738
9489269,46773,46759,46759,field,Ls Ln,London,2023-08-02,night match,Te Hd Ms Cn,2023,83,1.17647058823529,1.48780487804878,142.666666666667,0,145.3,46759
9489262,46752,46766,46752,field,Sa Gs Cf,Cardiff,2023-08-02,day match,Te Hd Ms Cn,2023,4521,0.666666666666667,0.51219512195122,148.363636363636,0,157.033333333333,46766
9668532,41,55,41,bat,Bn La Sm Ta Td,Tarouba,2023-08-03,day match,Ia tr of Wt Is ad Ud Ss of Aa,2023,14300,0.7,0.672131147540984,177.4,33.33,138.166666666667,41
